"","study_title","sequence_accession_number","primary_id","organism","run_id","library_strategy","library_source","library_selection","sample_name"
"2055","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031044","SRP279236","human gut metagenome","SRR12541412","AMPLICON","METAGENOMIC","PCR","6.V3.B"
"2056","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031043","SRP279236","human gut metagenome","SRR12541413","AMPLICON","METAGENOMIC","PCR","6.V3.A"
"2057","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031042","SRP279236","human gut metagenome","SRR12541414","AMPLICON","METAGENOMIC","PCR","5.V5.B"
"2058","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031041","SRP279236","human gut metagenome","SRR12541415","AMPLICON","METAGENOMIC","PCR","5.V5.A"
"2059","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031040","SRP279236","human gut metagenome","SRR12541416","AMPLICON","METAGENOMIC","PCR","5.V4.B"
"2060","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031039","SRP279236","human gut metagenome","SRR12541417","AMPLICON","METAGENOMIC","PCR","5.V4.A"
"2061","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031038","SRP279236","human gut metagenome","SRR12541418","AMPLICON","METAGENOMIC","PCR","5.V3.B"
"2062","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031037","SRP279236","human gut metagenome","SRR12541419","AMPLICON","METAGENOMIC","PCR","5.V3.A"
"2063","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031036","SRP279236","human gut metagenome","SRR12541420","AMPLICON","METAGENOMIC","PCR","10.V3.A"
"2064","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031035","SRP279236","human gut metagenome","SRR12541421","AMPLICON","METAGENOMIC","PCR","4.V5.B"
"2065","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031034","SRP279236","human gut metagenome","SRR12541422","AMPLICON","METAGENOMIC","PCR","4.V5.A"
"2066","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031033","SRP279236","human gut metagenome","SRR12541423","AMPLICON","METAGENOMIC","PCR","4.V4.B"
"2067","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031032","SRP279236","human gut metagenome","SRR12541424","AMPLICON","METAGENOMIC","PCR","4.V4.A"
"2068","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031031","SRP279236","human gut metagenome","SRR12541425","AMPLICON","METAGENOMIC","PCR","4.V3.B"
"2069","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031030","SRP279236","human gut metagenome","SRR12541426","AMPLICON","METAGENOMIC","PCR","4.V3.A"
"2070","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031029","SRP279236","human gut metagenome","SRR12541427","AMPLICON","METAGENOMIC","PCR","3.V5.B"
"2071","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031028","SRP279236","human gut metagenome","SRR12541428","AMPLICON","METAGENOMIC","PCR","3.V5.A"
"2072","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031027","SRP279236","human gut metagenome","SRR12541429","AMPLICON","METAGENOMIC","PCR","3.V4.B"
"2073","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031026","SRP279236","human gut metagenome","SRR12541430","AMPLICON","METAGENOMIC","PCR","3.V4.A"
"2074","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031025","SRP279236","human gut metagenome","SRR12541431","AMPLICON","METAGENOMIC","PCR","0.V5.B"
"2075","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031024","SRP279236","human gut metagenome","SRR12541432","AMPLICON","METAGENOMIC","PCR","3.V3.B"
"2076","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031023","SRP279236","human gut metagenome","SRR12541433","AMPLICON","METAGENOMIC","PCR","3.V3.A"
"2077","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031022","SRP279236","human gut metagenome","SRR12541434","AMPLICON","METAGENOMIC","PCR","2.V5.B"
"2078","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031021","SRP279236","human gut metagenome","SRR12541435","AMPLICON","METAGENOMIC","PCR","2.V5.A"
"2079","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031020","SRP279236","human gut metagenome","SRR12541436","AMPLICON","METAGENOMIC","PCR","2.V4.B"
"2080","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031019","SRP279236","human gut metagenome","SRR12541437","AMPLICON","METAGENOMIC","PCR","2.V4.A"
"2081","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031018","SRP279236","human gut metagenome","SRR12541438","AMPLICON","METAGENOMIC","PCR","2.V3.B"
"2082","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031017","SRP279236","human gut metagenome","SRR12541439","AMPLICON","METAGENOMIC","PCR","2.V3.A"
"2083","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031016","SRP279236","human gut metagenome","SRR12541440","AMPLICON","METAGENOMIC","PCR","1.V5.B"
"2084","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031015","SRP279236","human gut metagenome","SRR12541441","AMPLICON","METAGENOMIC","PCR","1.V5.A"
"2085","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031014","SRP279236","human gut metagenome","SRR12541442","AMPLICON","METAGENOMIC","PCR","0.V5.A"
"2086","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031013","SRP279236","human gut metagenome","SRR12541443","AMPLICON","METAGENOMIC","PCR","1.V4.B"
"2087","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031012","SRP279236","human gut metagenome","SRR12541444","AMPLICON","METAGENOMIC","PCR","1.V4.A"
"2088","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031011","SRP279236","human gut metagenome","SRR12541445","AMPLICON","METAGENOMIC","PCR","1.V3.B"
"2089","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031010","SRP279236","human gut metagenome","SRR12541446","AMPLICON","METAGENOMIC","PCR","1.V3.A"
"2090","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031009","SRP279236","human gut metagenome","SRR12541447","AMPLICON","METAGENOMIC","PCR","14.V5.B"
"2091","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031008","SRP279236","human gut metagenome","SRR12541448","AMPLICON","METAGENOMIC","PCR","14.V5.A"
"2092","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031007","SRP279236","human gut metagenome","SRR12541449","AMPLICON","METAGENOMIC","PCR","14.V4.B"
"2093","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031006","SRP279236","human gut metagenome","SRR12541450","AMPLICON","METAGENOMIC","PCR","14.V4.A"
"2094","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031005","SRP279236","human gut metagenome","SRR12541451","AMPLICON","METAGENOMIC","PCR","14.V3.B"
"2095","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031004","SRP279236","human gut metagenome","SRR12541452","AMPLICON","METAGENOMIC","PCR","14.V3.A"
"2096","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031003","SRP279236","human gut metagenome","SRR12541453","AMPLICON","METAGENOMIC","PCR","0.V4.B"
"2097","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031002","SRP279236","human gut metagenome","SRR12541454","AMPLICON","METAGENOMIC","PCR","13.V5.B"
"2098","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031001","SRP279236","human gut metagenome","SRR12541455","AMPLICON","METAGENOMIC","PCR","13.V5.A"
"2099","Simulated Gastrointestinal Model Targeted loci environmental","SRX9031000","SRP279236","human gut metagenome","SRR12541456","AMPLICON","METAGENOMIC","PCR","13.V4.B"
"2100","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030999","SRP279236","human gut metagenome","SRR12541457","AMPLICON","METAGENOMIC","PCR","13.V4.A"
"2101","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030998","SRP279236","human gut metagenome","SRR12541458","AMPLICON","METAGENOMIC","PCR","13.V3.B"
"2102","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030997","SRP279236","human gut metagenome","SRR12541459","AMPLICON","METAGENOMIC","PCR","13.V3.A"
"2103","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030996","SRP279236","human gut metagenome","SRR12541460","AMPLICON","METAGENOMIC","PCR","12.V5.B"
"2104","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030995","SRP279236","human gut metagenome","SRR12541461","AMPLICON","METAGENOMIC","PCR","12.V5.A"
"2105","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030994","SRP279236","human gut metagenome","SRR12541462","AMPLICON","METAGENOMIC","PCR","12.V4.B"
"2106","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030993","SRP279236","human gut metagenome","SRR12541463","AMPLICON","METAGENOMIC","PCR","12.V4.A"
"2107","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030992","SRP279236","human gut metagenome","SRR12541464","AMPLICON","METAGENOMIC","PCR","0.V4.A"
"2108","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030991","SRP279236","human gut metagenome","SRR12541465","AMPLICON","METAGENOMIC","PCR","12.V3.B"
"2109","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030990","SRP279236","human gut metagenome","SRR12541466","AMPLICON","METAGENOMIC","PCR","12.V3.A"
"2110","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030989","SRP279236","human gut metagenome","SRR12541467","AMPLICON","METAGENOMIC","PCR","11.V5.B"
"2111","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030988","SRP279236","human gut metagenome","SRR12541468","AMPLICON","METAGENOMIC","PCR","11.V5.A"
"2112","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030987","SRP279236","human gut metagenome","SRR12541469","AMPLICON","METAGENOMIC","PCR","11.V4.B"
"2113","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030986","SRP279236","human gut metagenome","SRR12541470","AMPLICON","METAGENOMIC","PCR","11.V4.A"
"2114","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030985","SRP279236","human gut metagenome","SRR12541471","AMPLICON","METAGENOMIC","PCR","11.V3.B"
"2115","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030984","SRP279236","human gut metagenome","SRR12541472","AMPLICON","METAGENOMIC","PCR","11.V3.A"
"2116","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030983","SRP279236","human gut metagenome","SRR12541473","AMPLICON","METAGENOMIC","PCR","10.V5.B"
"2117","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030982","SRP279236","human gut metagenome","SRR12541474","AMPLICON","METAGENOMIC","PCR","10.V5.A"
"2118","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030981","SRP279236","human gut metagenome","SRR12541475","AMPLICON","METAGENOMIC","PCR","0.V3.B"
"2119","Simulated Gastrointestinal Model Targeted loci environmental","SRX9030980","SRP279236","human gut metagenome","SRR12541476","AMPLICON","METAGENOMIC","PCR","0.V3.A"
"2120","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835197","SRP221446","gut metagenome","SRR10103180","AMPLICON","METAGENOMIC","PCR","ET0C1"
"2121","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835196","SRP221446","gut metagenome","SRR10103181","AMPLICON","METAGENOMIC","PCR","DT24C3"
"2122","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835195","SRP221446","gut metagenome","SRR10103182","AMPLICON","METAGENOMIC","PCR","DT24C2"
"2123","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835194","SRP221446","gut metagenome","SRR10103183","AMPLICON","METAGENOMIC","PCR","DT24C1"
"2124","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835193","SRP221446","gut metagenome","SRR10103184","AMPLICON","METAGENOMIC","PCR","DT12C3"
"2125","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835192","SRP221446","gut metagenome","SRR10103185","AMPLICON","METAGENOMIC","PCR","DT12C2"
"2126","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835191","SRP221446","gut metagenome","SRR10103186","AMPLICON","METAGENOMIC","PCR","DT12C1"
"2127","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835190","SRP221446","gut metagenome","SRR10103187","AMPLICON","METAGENOMIC","PCR","DTOC3"
"2128","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835189","SRP221446","gut metagenome","SRR10103188","AMPLICON","METAGENOMIC","PCR","DT0C2"
"2129","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835188","SRP221446","gut metagenome","SRR10103189","AMPLICON","METAGENOMIC","PCR","DT0C1"
"2130","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835187","SRP221446","gut metagenome","SRR10103190","AMPLICON","METAGENOMIC","PCR","BT0R1"
"2131","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835186","SRP221446","gut metagenome","SRR10103191","AMPLICON","METAGENOMIC","PCR","CT24C3"
"2132","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835185","SRP221446","gut metagenome","SRR10103192","AMPLICON","METAGENOMIC","PCR","CT24C2"
"2133","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835184","SRP221446","gut metagenome","SRR10103193","AMPLICON","METAGENOMIC","PCR","CT24C1"
"2134","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835183","SRP221446","gut metagenome","SRR10103194","AMPLICON","METAGENOMIC","PCR","CT12C3"
"2135","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835182","SRP221446","gut metagenome","SRR10103195","AMPLICON","METAGENOMIC","PCR","CT12C2"
"2136","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835181","SRP221446","gut metagenome","SRR10103196","AMPLICON","METAGENOMIC","PCR","CT12C1"
"2137","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835180","SRP221446","gut metagenome","SRR10103197","AMPLICON","METAGENOMIC","PCR","CTOC3"
"2138","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835179","SRP221446","gut metagenome","SRR10103198","AMPLICON","METAGENOMIC","PCR","CT0C2"
"2139","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835178","SRP221446","gut metagenome","SRR10103199","AMPLICON","METAGENOMIC","PCR","CT0C1"
"2140","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835177","SRP221446","gut metagenome","SRR10103200","AMPLICON","METAGENOMIC","PCR","BT24C3"
"2141","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835176","SRP221446","gut metagenome","SRR10103201","AMPLICON","METAGENOMIC","PCR","AT24R3"
"2142","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835175","SRP221446","gut metagenome","SRR10103202","AMPLICON","METAGENOMIC","PCR","BT24C2"
"2143","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835174","SRP221446","gut metagenome","SRR10103203","AMPLICON","METAGENOMIC","PCR","BT24C1"
"2144","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835173","SRP221446","gut metagenome","SRR10103204","AMPLICON","METAGENOMIC","PCR","BT12C3"
"2145","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835172","SRP221446","gut metagenome","SRR10103205","AMPLICON","METAGENOMIC","PCR","BT12C2"
"2146","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835171","SRP221446","gut metagenome","SRR10103206","AMPLICON","METAGENOMIC","PCR","BT12C1"
"2147","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835170","SRP221446","gut metagenome","SRR10103207","AMPLICON","METAGENOMIC","PCR","BTOC3"
"2148","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835169","SRP221446","gut metagenome","SRR10103208","AMPLICON","METAGENOMIC","PCR","BT0C2"
"2149","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835168","SRP221446","gut metagenome","SRR10103209","AMPLICON","METAGENOMIC","PCR","BT0C1"
"2150","In vitro simulated gastrointestinal model Targeted loci environmental","SRX6835167","SRP221446","gut metagenome","SRR10103210","AMPLICON","METAGENOMIC","PCR","AT24C3"
